word,theword,block,response,response_numeric,totcount,uni_lemma,count,proportion,language,eng_response,cleaned_response,matching_response
hair,hair,category_organization,none of these,3,8,hair,1,0.125,Catalan,none of these,none of these,none of these
hair,hair,category_organization,none of these,3,8,hair,1,0.125,Turkish,none of these,none of these,none of these
hair,hair,category_organization,none of these,3,8,hair,1,0.125,Korean,none of these,none of these,none of these
hair,hair,category_organization,none of these,3,8,hair,1,0.125,Spanish (Mexican),none of these,none of these,none of these
hair,hair,category_organization,none of these,3,8,hair,1,0.125,Mandarin (Taiwanese),none of these,none of these,none of these
hair,hair,category_organization,none of these,3,8,hair,1,0.125,Russian,none of these,none of these,none of these
hair,hair,category_organization,none of these,3,8,hair,1,0.125,Japanese,none of these,none of these,none of these
hair,hair,category_organization,none of these,3,8,hair,1,0.125,English (American),none of these,none of these,none of these
hair,hair,category_organization,none of these,3,8,hair,1,0.125,Cantonese,none of these,none of these,none of these
hair,hair,category_organization,none of these,3,8,hair,1,0.125,French (French),none of these,none of these,none of these
hair,hair,category_organization,shape,0,8,hair,1,0.125,Mandarin (Beijing),shape,shape,shape
hair,hair,category_organization,shape,0,8,hair,1,0.125,Kiswahili,shape,shape,shape
hair,hair,category_organization,shape,0,8,hair,1,0.125,English (Australian),shape,shape,shape
hair,hair,category_organization,shape,0,8,hair,1,0.125,Catalan,shape,shape,shape
hair,hair,category_organization,shape,0,8,hair,1,0.125,Turkish,shape,shape,shape
hair,hair,category_organization,shape,0,8,hair,1,0.125,Korean,shape,shape,shape
hair,hair,category_organization,shape,0,8,hair,1,0.125,Spanish (Mexican),shape,shape,shape
hair,hair,category_organization,shape,0,8,hair,1,0.125,Mandarin (Taiwanese),shape,shape,shape
hair,hair,category_organization,shape,0,8,hair,1,0.125,Russian,shape,shape,shape
hair,hair,category_organization,shape,0,8,hair,1,0.125,Japanese,shape,shape,shape
hair,hair,category_organization,shape,0,8,hair,1,0.125,English (American),shape,shape,shape
hair,hair,category_organization,shape,0,8,hair,1,0.125,Cantonese,shape,shape,shape
hair,hair,category_organization,shape,0,8,hair,1,0.125,French (French),shape,shape,shape
hair,hair,category_organization,material,1,8,hair,5,0.625,Mandarin (Beijing),material,material,material
hair,hair,category_organization,material,1,8,hair,5,0.625,Kiswahili,material,material,material
hair,hair,category_organization,material,1,8,hair,5,0.625,English (Australian),material,material,material
hair,hair,category_organization,material,1,8,hair,5,0.625,Catalan,material,material,material
hair,hair,category_organization,material,1,8,hair,5,0.625,Turkish,material,material,material
hair,hair,category_organization,material,1,8,hair,5,0.625,Korean,material,material,material
hair,hair,category_organization,material,1,8,hair,5,0.625,Spanish (Mexican),material,material,material
hair,hair,category_organization,material,1,8,hair,5,0.625,Mandarin (Taiwanese),material,material,material
hair,hair,category_organization,material,1,8,hair,5,0.625,Russian,material,material,material
hair,hair,category_organization,material,1,8,hair,5,0.625,Japanese,material,material,material
hair,hair,category_organization,material,1,8,hair,5,0.625,English (American),material,material,material
hair,hair,category_organization,material,1,8,hair,5,0.625,Cantonese,material,material,material
hair,hair,category_organization,material,1,8,hair,5,0.625,French (French),material,material,material
hair clip,hair clip,category_organization,material,1,11,hair clip,3,0.2727272727272727,Turkish,material,material,material
hair clip,hair clip,category_organization,none of these,3,11,hair clip,5,0.45454545454545453,Turkish,none of these,none of these,none of these
hair clip,hair clip,category_organization,shape,0,11,hair clip,3,0.2727272727272727,Turkish,shape,shape,shape
ham,ham,category_organization,material,1,9,ham,5,0.5555555555555556,Spanish (European),material,material,material
ham,ham,category_organization,material,1,9,ham,5,0.5555555555555556,Cantonese,material,material,material
ham,ham,category_organization,material,1,9,ham,5,0.5555555555555556,Spanish (Mexican),material,material,material
ham,ham,category_organization,material,1,9,ham,5,0.5555555555555556,Catalan,material,material,material
ham,ham,category_organization,material,1,9,ham,5,0.5555555555555556,Japanese,material,material,material
ham,ham,category_organization,material,1,9,ham,5,0.5555555555555556,Hebrew,material,material,material
ham,ham,category_organization,none of these,3,9,ham,3,0.3333333333333333,Spanish (European),none of these,none of these,none of these
ham,ham,category_organization,none of these,3,9,ham,3,0.3333333333333333,Cantonese,none of these,none of these,none of these
ham,ham,category_organization,none of these,3,9,ham,3,0.3333333333333333,Spanish (Mexican),none of these,none of these,none of these
ham,ham,category_organization,none of these,3,9,ham,3,0.3333333333333333,Catalan,none of these,none of these,none of these
ham,ham,category_organization,none of these,3,9,ham,3,0.3333333333333333,Japanese,none of these,none of these,none of these
ham,ham,category_organization,none of these,3,9,ham,3,0.3333333333333333,Hebrew,none of these,none of these,none of these
ham,ham,category_organization,shape,0,9,ham,1,0.1111111111111111,Spanish (European),shape,shape,shape
ham,ham,category_organization,shape,0,9,ham,1,0.1111111111111111,Cantonese,shape,shape,shape
ham,ham,category_organization,shape,0,9,ham,1,0.1111111111111111,Spanish (Mexican),shape,shape,shape
ham,ham,category_organization,shape,0,9,ham,1,0.1111111111111111,Catalan,shape,shape,shape
ham,ham,category_organization,shape,0,9,ham,1,0.1111111111111111,Japanese,shape,shape,shape
ham,ham,category_organization,shape,0,9,ham,1,0.1111111111111111,Hebrew,shape,shape,shape
hamburger,hamburger,category_organization,material,1,10,hamburger,6,0.6,Catalan,material,material,material
hamburger,hamburger,category_organization,material,1,10,hamburger,6,0.6,Mandarin (Taiwanese),material,material,material
hamburger,hamburger,category_organization,material,1,10,hamburger,6,0.6,English (Australian),material,material,material
hamburger,hamburger,category_organization,material,1,10,hamburger,6,0.6,Cantonese,material,material,material
hamburger,hamburger,category_organization,material,1,10,hamburger,6,0.6,Japanese,material,material,material
hamburger,hamburger,category_organization,material,1,10,hamburger,6,0.6,English (American),material,material,material
hamburger,hamburger,category_organization,material,1,10,hamburger,6,0.6,Korean,material,material,material
hamburger,hamburger,category_organization,shape,0,10,hamburger,3,0.3,Catalan,shape,shape,shape
hamburger,hamburger,category_organization,shape,0,10,hamburger,3,0.3,Mandarin (Taiwanese),shape,shape,shape
hamburger,hamburger,category_organization,shape,0,10,hamburger,3,0.3,English (Australian),shape,shape,shape
hamburger,hamburger,category_organization,shape,0,10,hamburger,3,0.3,Cantonese,shape,shape,shape
hamburger,hamburger,category_organization,shape,0,10,hamburger,3,0.3,Japanese,shape,shape,shape
hamburger,hamburger,category_organization,shape,0,10,hamburger,3,0.3,English (American),shape,shape,shape
hamburger,hamburger,category_organization,shape,0,10,hamburger,3,0.3,Korean,shape,shape,shape
hamburger,hamburger,category_organization,none of these,3,10,hamburger,1,0.1,Catalan,none of these,none of these,none of these
hamburger,hamburger,category_organization,none of these,3,10,hamburger,1,0.1,Mandarin (Taiwanese),none of these,none of these,none of these
hamburger,hamburger,category_organization,none of these,3,10,hamburger,1,0.1,English (Australian),none of these,none of these,none of these
hamburger,hamburger,category_organization,none of these,3,10,hamburger,1,0.1,Cantonese,none of these,none of these,none of these
hamburger,hamburger,category_organization,none of these,3,10,hamburger,1,0.1,Japanese,none of these,none of these,none of these
hamburger,hamburger,category_organization,none of these,3,10,hamburger,1,0.1,English (American),none of these,none of these,none of these
hamburger,hamburger,category_organization,none of these,3,10,hamburger,1,0.1,Korean,none of these,none of these,none of these
hammer,hammer,category_organization,none of these,3,11,hammer,1,0.09090909090909091,Russian,none of these,none of these,none of these
hammer,hammer,category_organization,none of these,3,11,hammer,1,0.09090909090909091,Spanish (European),none of these,none of these,none of these
hammer,hammer,category_organization,none of these,3,11,hammer,1,0.09090909090909091,Mandarin (Beijing),none of these,none of these,none of these
hammer,hammer,category_organization,none of these,3,11,hammer,1,0.09090909090909091,Hebrew,none of these,none of these,none of these
hammer,hammer,category_organization,none of these,3,11,hammer,1,0.09090909090909091,Korean,none of these,none of these,none of these
hammer,hammer,category_organization,none of these,3,11,hammer,1,0.09090909090909091,Turkish,none of these,none of these,none of these
hammer,hammer,category_organization,none of these,3,11,hammer,1,0.09090909090909091,Catalan,none of these,none of these,none of these
hammer,hammer,category_organization,none of these,3,11,hammer,1,0.09090909090909091,English (American),none of these,none of these,none of these
hammer,hammer,category_organization,none of these,3,11,hammer,1,0.09090909090909091,English (Australian),none of these,none of these,none of these
hammer,hammer,category_organization,none of these,3,11,hammer,1,0.09090909090909091,French (French),none of these,none of these,none of these
hammer,hammer,category_organization,material,1,11,hammer,6,0.5454545454545454,Russian,material,material,material
hammer,hammer,category_organization,material,1,11,hammer,6,0.5454545454545454,Spanish (European),material,material,material
hammer,hammer,category_organization,material,1,11,hammer,6,0.5454545454545454,Mandarin (Beijing),material,material,material
hammer,hammer,category_organization,material,1,11,hammer,6,0.5454545454545454,Hebrew,material,material,material
hammer,hammer,category_organization,material,1,11,hammer,6,0.5454545454545454,Korean,material,material,material
hammer,hammer,category_organization,material,1,11,hammer,6,0.5454545454545454,Turkish,material,material,material
hammer,hammer,category_organization,material,1,11,hammer,6,0.5454545454545454,Catalan,material,material,material
hammer,hammer,category_organization,material,1,11,hammer,6,0.5454545454545454,English (American),material,material,material
hammer,hammer,category_organization,material,1,11,hammer,6,0.5454545454545454,English (Australian),material,material,material
hammer,hammer,category_organization,material,1,11,hammer,6,0.5454545454545454,French (French),material,material,material
hammer,hammer,category_organization,shape,0,11,hammer,4,0.36363636363636365,Russian,shape,shape,shape
hammer,hammer,category_organization,shape,0,11,hammer,4,0.36363636363636365,Spanish (European),shape,shape,shape
hammer,hammer,category_organization,shape,0,11,hammer,4,0.36363636363636365,Mandarin (Beijing),shape,shape,shape
