_id,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject,study_id,session_id,__v,response,block,theword
ROW36703,5386,survey-multi-select,21,299451,0,P0980,STUDY0008,SESS1332,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,taco
ROW36704,55072,survey-multi-select,22,354527,0,P0980,STUDY0008,SESS1332,0,"{""Q0"":[""color"",""material""]}",category_organization_semblocked,tarhana
ROW36705,4250,survey-multi-select,23,358779,0,P0980,STUDY0008,SESS1332,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,tomato
ROW36706,1740,html-button-response,24,360521,0,P0980,STUDY0008,SESS1332,0,0,category_section_intro,
ROW36707,8839,survey-multi-select,25,369361,0,P0980,STUDY0008,SESS1332,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,light (object)
ROW36708,3832,survey-multi-select,26,373196,0,P0980,STUDY0008,SESS1332,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,soap
ROW36709,3880,survey-multi-select,27,377078,0,P0980,STUDY0008,SESS1332,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,voice recorder
ROW36710,1747,html-button-response,28,378826,0,P0980,STUDY0008,SESS1332,0,0,category_section_intro,
ROW36711,27674,instructions,0,27683,0,P1174,STUDY0008,SESS1343,0,,,
ROW36712,15222,html-button-response,1,42907,0,P1174,STUDY0008,SESS1343,0,0,precautions_survey,
ROW36713,7150,survey-multi-select,5,94020,0,P1174,STUDY0008,SESS1343,0,"{""Q0"":[""shape""]}",category_organization_semblocked,boat
ROW36714,13631,html-button-response,3,75843,0,P1174,STUDY0008,SESS1343,0,0,lavender_instruction,
ROW36715,11023,html-button-response,4,86867,0,P1174,STUDY0008,SESS1343,0,0,category_section_intro,
ROW36716,19303,html-button-response,2,62212,0,P1174,STUDY0008,SESS1343,0,0,vocabulary_classification_criteria,
ROW36717,7815,survey-multi-select,8,112220,0,P1174,STUDY0008,SESS1343,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,microphone
ROW36718,2406,html-button-response,9,114627,0,P1174,STUDY0008,SESS1343,0,0,category_section_intro,
ROW36719,5629,survey-multi-select,6,99651,0,P1174,STUDY0008,SESS1343,0,"{""Q0"":[""material""]}",category_organization_semblocked,tractor
ROW36720,4751,html-button-response,7,104404,0,P1174,STUDY0008,SESS1343,0,0,category_section_intro,
ROW36721,6215,survey-multi-select,10,120843,0,P1174,STUDY0008,SESS1343,0,"{""Q0"":[""shape""]}",category_organization_semblocked,bear
ROW36722,2398,survey-multi-select,11,123243,0,P1174,STUDY0008,SESS1343,0,"{""Q0"":[""shape""]}",category_organization_semblocked,cow
ROW36723,4694,survey-multi-select,12,127939,0,P1174,STUDY0008,SESS1343,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,gorilla
ROW36724,1447,html-button-response,14,134396,0,P1174,STUDY0008,SESS1343,0,0,category_section_intro,
ROW36725,5007,survey-multi-select,13,132947,0,P1174,STUDY0008,SESS1343,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,pigeon
ROW36726,4879,survey-multi-select,15,139276,0,P1174,STUDY0008,SESS1343,0,"{""Q0"":[""color""]}",category_organization_semblocked,coat
ROW36727,1159,html-button-response,16,140435,0,P1174,STUDY0008,SESS1343,0,0,category_section_intro,
ROW36728,3639,survey-multi-select,17,144075,0,P1174,STUDY0008,SESS1343,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,drawer
ROW36729,7622,survey-multi-select,22,165299,0,P1174,STUDY0008,SESS1343,0,"{""Q0"":[""shape""]}",category_organization_semblocked,sweet potato
ROW36730,4990,survey-multi-select,21,157675,0,P1174,STUDY0008,SESS1343,0,"{""Q0"":[""color""]}",category_organization_semblocked,steak
ROW36731,2918,survey-multi-select,19,148411,0,P1174,STUDY0008,SESS1343,0,"{""Q0"":[""shape""]}",category_organization_semblocked,donut
ROW36732,4269,survey-multi-select,20,152683,0,P1174,STUDY0008,SESS1343,0,"{""Q0"":[""shape""]}",category_organization_semblocked,pasta
ROW36733,1415,html-button-response,18,145491,0,P1174,STUDY0008,SESS1343,0,0,category_section_intro,
ROW36734,999,html-button-response,23,166299,0,P1174,STUDY0008,SESS1343,0,0,category_section_intro,
ROW36736,2166,survey-multi-select,28,180459,0,P1174,STUDY0008,SESS1343,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,dustpan
ROW36735,5230,survey-multi-select,27,178291,0,P1174,STUDY0008,SESS1343,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,bandaid
ROW36738,3095,survey-multi-select,24,169395,0,P1174,STUDY0008,SESS1343,0,"{""Q0"":[""shape""]}",category_organization_semblocked,back
ROW36737,2638,survey-multi-select,25,172035,0,P1174,STUDY0008,SESS1343,0,"{""Q0"":[""shape""]}",category_organization_semblocked,head
ROW36739,1023,html-button-response,26,173059,0,P1174,STUDY0008,SESS1343,0,0,category_section_intro,
ROW36740,1694,survey-multi-select,29,182154,0,P1174,STUDY0008,SESS1343,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,thing
ROW36741,3958,survey-multi-select,31,187139,0,P1174,STUDY0008,SESS1343,0,"{""Q0"":[""material""]}",category_organization_semblocked,dust
ROW36742,1024,html-button-response,30,183179,0,P1174,STUDY0008,SESS1343,0,0,category_section_intro,
ROW36743,1031,html-button-response,32,188171,0,P1174,STUDY0008,SESS1343,0,0,category_section_intro,
ROW36744,4271,survey-multi-select,33,192443,0,P1174,STUDY0008,SESS1343,0,"{""Q0"":[""color""]}",category_organization_semblocked,orange juice
ROW36745,8166,survey-multi-select,34,200611,0,P1174,STUDY0008,SESS1343,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,lavender
ROW36746,1103,html-button-response,35,201715,0,P1174,STUDY0008,SESS1343,0,0,,
ROW36747,32960,instructions,36,234675,0,P1174,STUDY0008,SESS1343,0,,,
ROW36748,1616,instructions,0,1618,0,P0335,STUDY0008,SESS1346,0,,,
ROW36749,1027,html-button-response,1,2646,0,P0335,STUDY0008,SESS1346,0,0,precautions_survey,
ROW36750,1107,html-button-response,2,3754,0,P0335,STUDY0008,SESS1346,0,0,vocabulary_classification_criteria,
ROW36751,3362,html-button-response,3,7117,0,P0335,STUDY0008,SESS1346,0,0,lavender_instruction,
ROW36752,2274,html-button-response,4,9392,0,P0335,STUDY0008,SESS1346,0,0,category_section_intro,
ROW36753,6143,survey-multi-select,5,15538,0,P0335,STUDY0008,SESS1346,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,ambulance
ROW36754,1269,html-button-response,6,16808,0,P0335,STUDY0008,SESS1346,0,0,category_section_intro,
ROW36755,4686,survey-multi-select,7,21496,0,P0335,STUDY0008,SESS1346,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,bug
ROW36756,3140,survey-multi-select,8,24638,0,P0335,STUDY0008,SESS1346,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,penguin
ROW36757,1002,html-button-response,9,25641,0,P0335,STUDY0008,SESS1346,0,0,category_section_intro,
ROW36758,5537,survey-multi-select,10,31180,0,P0335,STUDY0008,SESS1346,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,diaper
ROW36759,4402,survey-multi-select,11,35584,0,P0335,STUDY0008,SESS1346,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,headband
ROW36760,996,html-button-response,12,36581,0,P0335,STUDY0008,SESS1346,0,0,category_section_intro,
ROW36761,3688,survey-multi-select,13,40270,0,P0335,STUDY0008,SESS1346,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,furniture
ROW36762,4781,survey-multi-select,14,45052,0,P0335,STUDY0008,SESS1346,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,rocking chair
ROW36763,1288,html-button-response,15,46342,0,P0335,STUDY0008,SESS1346,0,0,category_section_intro,
ROW36764,5244,survey-multi-select,16,51587,0,P0335,STUDY0008,SESS1346,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,cabbage
ROW36765,3641,survey-multi-select,17,55229,0,P0335,STUDY0008,SESS1346,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,cutlet
ROW36766,3180,survey-multi-select,18,58412,0,P0335,STUDY0008,SESS1346,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,plantain
ROW36767,2886,survey-multi-select,19,61299,0,P0335,STUDY0008,SESS1346,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,raspberry
ROW36768,3252,survey-multi-select,20,64553,0,P0335,STUDY0008,SESS1346,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,sandwich
ROW36769,4383,survey-multi-select,21,68937,0,P0335,STUDY0008,SESS1346,0,"{""Q0"":[""material""]}",category_organization_semblocked,scallion
ROW36770,2206,html-button-response,22,71144,0,P0335,STUDY0008,SESS1346,0,0,category_section_intro,
ROW36771,3459,survey-multi-select,23,74605,0,P0335,STUDY0008,SESS1346,0,"{""Q0"":[""color"",""material""]}",category_organization_semblocked,matches
ROW36772,3830,survey-multi-select,24,78436,0,P0335,STUDY0008,SESS1346,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,napkin
ROW36773,2280,survey-multi-select,25,80717,0,P0335,STUDY0008,SESS1346,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,towel
ROW36774,981,html-button-response,26,81700,0,P0335,STUDY0008,SESS1346,0,0,category_section_intro,
ROW36775,3525,survey-multi-select,27,85226,0,P0335,STUDY0008,SESS1346,0,"{""Q0"":[""material""]}",category_organization_semblocked,avocado
ROW36776,4934,survey-multi-select,28,90162,0,P0335,STUDY0008,SESS1346,0,"{""Q0"":[""color"",""material""]}",category_organization_semblocked,panther
ROW36777,3088,survey-multi-select,29,93251,0,P0335,STUDY0008,SESS1346,0,"{""Q0"":[""color"",""material""]}",category_organization_semblocked,shutter
ROW36778,4138,survey-multi-select,30,97391,0,P0335,STUDY0008,SESS1346,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,yum yum
ROW36779,1942,survey-multi-select,31,99334,0,P0335,STUDY0008,SESS1346,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,lavender
ROW36780,1022,html-button-response,32,100357,0,P0335,STUDY0008,SESS1346,0,0,,
ROW36781,1413,instructions,33,101770,0,P0335,STUDY0008,SESS1346,0,,,
ROW36782,6234,instructions,0,6236,0,P1883,STUDY0008,SESS1344,0,,,
ROW36783,24643,html-button-response,3,60386,0,P1883,STUDY0008,SESS1344,0,0,lavender_instruction,
ROW36784,21591,html-button-response,2,35742,0,P1883,STUDY0008,SESS1344,0,0,vocabulary_classification_criteria,
ROW36785,9613,html-button-response,4,70000,0,P1883,STUDY0008,SESS1344,0,0,category_section_intro,
ROW36786,7913,html-button-response,1,14150,0,P1883,STUDY0008,SESS1344,0,0,precautions_survey,
ROW36787,9856,survey-multi-select,5,79858,0,P1883,STUDY0008,SESS1344,0,"{""Q0"":[""material""]}",category_organization_semblocked,notebook
ROW36788,6433,survey-multi-select,6,86293,0,P1883,STUDY0008,SESS1344,0,"{""Q0"":[""material""]}",category_organization_semblocked,puzzle
ROW36789,7962,html-button-response,7,94257,0,P1883,STUDY0008,SESS1344,0,0,category_section_intro,
ROW36790,8540,survey-multi-select,8,102799,0,P1883,STUDY0008,SESS1344,0,"{""Q0"":[""shape""]}",category_organization_semblocked,bee
ROW36791,4420,survey-multi-select,11,125606,0,P1883,STUDY0008,SESS1344,0,"{""Q0"":[""shape""]}",category_organization_semblocked,parking lot
ROW36792,13304,survey-multi-select,9,116105,0,P1883,STUDY0008,SESS1344,0,"{""Q0"":[""shape""]}",category_organization_semblocked,kitty
ROW36793,5075,html-button-response,10,121182,0,P1883,STUDY0008,SESS1344,0,0,category_section_intro,
ROW36794,5549,survey-multi-select,12,131157,0,P1883,STUDY0008,SESS1344,0,"{""Q0"":[""color""]}",category_organization_semblocked,puddle
ROW36795,3209,html-button-response,13,134367,0,P1883,STUDY0008,SESS1344,0,0,category_section_intro,
ROW36796,3693,survey-multi-select,15,142997,0,P1883,STUDY0008,SESS1344,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,olive
ROW36797,4933,survey-multi-select,14,139302,0,P1883,STUDY0008,SESS1344,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,eggplant
ROW36798,7102,survey-multi-select,16,150101,0,P1883,STUDY0008,SESS1344,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,pastry
ROW36799,4033,survey-multi-select,17,154135,0,P1883,STUDY0008,SESS1344,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,peach
ROW36800,5219,survey-multi-select,18,159355,0,P1883,STUDY0008,SESS1344,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,peas
ROW36801,6313,survey-multi-select,20,172361,0,P1883,STUDY0008,SESS1344,0,"{""Q0"":[""shape""]}",category_organization_semblocked,rice cake
ROW36802,6689,survey-multi-select,19,166046,0,P1883,STUDY0008,SESS1344,0,"{""Q0"":[""color""]}",category_organization_semblocked,pineapple
ROW36803,4876,survey-multi-select,23,186476,0,P1883,STUDY0008,SESS1344,0,"{""Q0"":[""shape""]}",category_organization_semblocked,taco
ROW36804,4466,survey-multi-select,22,181599,0,P1883,STUDY0008,SESS1344,0,"{""Q0"":[""color""]}",category_organization_semblocked,spinach
ROW36805,4768,survey-multi-select,21,177131,0,P1883,STUDY0008,SESS1344,0,"{""Q0"":[""shape""]}",category_organization_semblocked,samosa
ROW36806,2662,html-button-response,24,189139,0,P1883,STUDY0008,SESS1344,0,0,category_section_intro,
ROW36807,7718,survey-multi-select,25,196859,0,P1883,STUDY0008,SESS1344,0,"{""Q0"":[""material""]}",category_organization_semblocked,scissors
ROW36808,3297,html-button-response,26,200156,0,P1883,STUDY0008,SESS1344,0,0,category_section_intro,
ROW36809,5331,survey-multi-select,27,205489,0,P1883,STUDY0008,SESS1344,0,"{""Q0"":[""color""]}",category_organization_semblocked,clementine
ROW36810,4623,survey-multi-select,28,210116,0,P1883,STUDY0008,SESS1344,0,"{""Q0"":[""color""]}",category_organization_semblocked,lizard
ROW36811,5111,survey-multi-select,29,215229,0,P1883,STUDY0008,SESS1344,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,tie (object)
ROW36812,2769,survey-multi-select,30,217999,0,P1883,STUDY0008,SESS1344,0,"{""Q0"":[""none of these""]}",category_organization_semblocked,lavender
ROW36813,1784,html-button-response,31,219784,0,P1883,STUDY0008,SESS1344,0,0,,
ROW36814,6384,instructions,32,226169,0,P1883,STUDY0008,SESS1344,0,,,
ROW36815,4738,instructions,0,4740,0,P1109,STUDY0008,SESS1345,0,,,
ROW36816,10084,html-button-response,1,14825,0,P1109,STUDY0008,SESS1345,0,0,precautions_survey,
ROW36817,15206,html-button-response,2,30032,0,P1109,STUDY0008,SESS1345,0,0,vocabulary_classification_criteria,
ROW36818,5193,html-button-response,3,35225,0,P1109,STUDY0008,SESS1345,0,0,lavender_instruction,
ROW36819,5295,html-button-response,4,40520,0,P1109,STUDY0008,SESS1345,0,0,category_section_intro,
ROW36820,6571,survey-multi-select,5,47093,0,P1109,STUDY0008,SESS1345,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,police car
ROW36821,6071,survey-multi-select,6,53165,0,P1109,STUDY0008,SESS1345,0,"{""Q0"":[""shape"",""material""]}",category_organization_semblocked,skate (object)
ROW36822,13435,survey-multi-select,8,68873,0,P1109,STUDY0008,SESS1345,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,game
ROW36823,2272,html-button-response,7,55437,0,P1109,STUDY0008,SESS1345,0,0,category_section_intro,
ROW36824,3060,html-button-response,9,71934,0,P1109,STUDY0008,SESS1345,0,0,category_section_intro,
ROW36825,6352,survey-multi-select,10,78286,0,P1109,STUDY0008,SESS1345,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,dragonfly
ROW36826,3715,html-button-response,11,82001,0,P1109,STUDY0008,SESS1345,0,0,category_section_intro,
ROW36827,9669,survey-multi-select,12,91670,0,P1109,STUDY0008,SESS1345,0,"{""Q0"":[""color"",""material""]}",category_organization_semblocked,glove
ROW36828,5253,html-button-response,13,96925,0,P1109,STUDY0008,SESS1345,0,0,category_section_intro,
ROW36829,5716,survey-multi-select,14,102641,0,P1109,STUDY0008,SESS1345,0,"{""Q0"":[""color"",""material""]}",category_organization_semblocked,bench
ROW36830,5445,survey-multi-select,15,108087,0,P1109,STUDY0008,SESS1345,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,tablecloth
ROW36831,1631,html-button-response,16,109718,0,P1109,STUDY0008,SESS1345,0,0,category_section_intro,
ROW36832,9497,survey-multi-select,17,119216,0,P1109,STUDY0008,SESS1345,0,"{""Q0"":[""shape""]}",category_organization_semblocked,ice
ROW36833,11975,survey-multi-select,18,131192,0,P1109,STUDY0008,SESS1345,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,peach
ROW36834,4643,html-button-response,20,141345,0,P1109,STUDY0008,SESS1345,0,0,category_section_intro,
ROW36835,5508,survey-multi-select,19,136701,0,P1109,STUDY0008,SESS1345,0,"{""Q0"":[""color""]}",category_organization_semblocked,pepper
ROW36836,4042,survey-multi-select,21,145388,0,P1109,STUDY0008,SESS1345,0,"{""Q0"":[""shape""]}",category_organization_semblocked,buttocks
ROW36837,4995,survey-multi-select,22,150384,0,P1109,STUDY0008,SESS1345,0,"{""Q0"":[""shape""]}",category_organization_semblocked,gut
ROW36838,1940,survey-multi-select,23,152324,0,P1109,STUDY0008,SESS1345,0,"{""Q0"":[""shape""]}",category_organization_semblocked,nose
ROW36839,1170,html-button-response,24,153495,0,P1109,STUDY0008,SESS1345,0,0,category_section_intro,
ROW36840,7893,survey-multi-select,25,161388,0,P1109,STUDY0008,SESS1345,0,"{""Q0"":[""color""]}",category_organization_semblocked,medicine
ROW36841,7155,survey-multi-select,27,171495,0,P1109,STUDY0008,SESS1345,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,grass
ROW36842,2951,html-button-response,26,164340,0,P1109,STUDY0008,SESS1345,0,0,category_section_intro,
ROW36843,2158,survey-multi-select,29,180008,0,P1109,STUDY0008,SESS1345,0,"{""Q0"":[""color""]}",category_organization_semblocked,sky
ROW36844,6353,survey-multi-select,28,177849,0,P1109,STUDY0008,SESS1345,0,"{""Q0"":[""shape"",""color""]}",category_organization_semblocked,seesaw
ROW36845,6142,survey-multi-select,30,186150,0,P1109,STUDY0008,SESS1345,0,"{""Q0"":[""color"",""material""]}",category_organization_semblocked,snow
ROW36846,1412,html-button-response,31,187563,0,P1109,STUDY0008,SESS1345,0,0,category_section_intro,
ROW36847,4955,survey-multi-select,32,192519,0,P1109,STUDY0008,SESS1345,0,"{""Q0"":[""shape"",""color"",""material""]}",category_organization_semblocked,bookshelf
ROW36848,8474,survey-multi-select,34,207923,0,P1109,STUDY0008,SESS1345,0,"{""Q0"":[""color""]}",category_organization_semblocked,lavender
ROW36849,6928,survey-multi-select,33,199448,0,P1109,STUDY0008,SESS1345,0,"{""Q0"":[""shape""]}",category_organization_semblocked,tie (action)
